Date,Snow_type,Trigger_type,Avalanche_size_m2,Avalanche_danger_level,Num_wet,Num_dry,Num_mixed,Num_unknown,Num_Natural,Num_Human,Num_Explosive,Num_Unknown_t
2016-04-19,wet,NATURAL,11990.0,3,1,0,0,0,1,0,0,0
2016-04-19,wet,NATURAL,7876.0,3,1,0,0,0,1,0,0,0
2016-04-20,wet,NATURAL,30274.0,3,1,0,0,0,1,0,0,0
2016-04-20,wet,NATURAL,6086.0,3,1,0,0,0,1,0,0,0
2016-04-20,wet,NATURAL,2565.0,3,1,0,0,0,1,0,0,0
2016-04-20,wet,NATURAL,26976.0,3,1,0,0,0,1,0,0,0
2016-04-20,wet,NATURAL,16364.0,3,1,0,0,0,1,0,0,0
2016-04-20,wet,NATURAL,22369.0,3,1,0,0,0,1,0,0,0
2016-04-20,wet,NATURAL,4099.0,3,1,0,0,0,1,0,0,0
2016-04-20,wet,NATURAL,5991.0,3,1,0,0,0,1,0,0,0
2016-04-21,wet,NATURAL,4658.0,3,1,0,0,0,1,0,0,0
2016-11-18,dry,NATURAL,2552.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,1678.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,8845.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,1797.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,10256.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,1540.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,798.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,2097.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,2781.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,1321.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,1640.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,3181.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,1826.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,3084.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,901.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,1194.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,5180.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,2909.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,6278.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,2742.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,2951.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,4197.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,15512.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,2578.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,2970.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,3833.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,3247.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,1949.0,3,0,1,0,0,1,0,0,0
2016-11-18,dry,NATURAL,1281.0,3,0,1,0,0,1,0,0,0
2016-12-26,dry,HUMAN,3721.0,1,0,1,0,0,0,1,0,0
2017-01-05,dry,HUMAN,2469.0,3,0,1,0,0,0,1,0,0
2017-01-05,dry,EXPLOSIVE,8099.0,3,0,1,0,0,0,0,1,0
2017-01-05,dry,EXPLOSIVE,19684.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,5604.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,10981.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,20759.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,21329.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,6819.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,UNKNOWN,157992.0,3,0,1,0,0,0,0,0,1
2017-01-06,dry,EXPLOSIVE,17569.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,5215.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,6338.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,HUMAN,1673.0,3,0,1,0,0,0,1,0,0
2017-01-06,dry,UNKNOWN,151215.0,3,0,1,0,0,0,0,0,1
2017-01-06,dry,EXPLOSIVE,4272.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,14721.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,6000.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,14708.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,10044.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,UNKNOWN,5037.0,3,0,1,0,0,0,0,0,1
2017-01-06,dry,EXPLOSIVE,22135.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,6643.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,13449.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,7038.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,7256.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,4310.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,15289.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,HUMAN,11465.0,3,0,1,0,0,0,1,0,0
2017-01-06,dry,HUMAN,20833.0,3,0,1,0,0,0,1,0,0
2017-01-06,dry,EXPLOSIVE,26664.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,8378.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,8872.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,6216.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,4991.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,15677.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,10299.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,5918.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,15402.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,25706.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,4213.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,6835.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,10123.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,8414.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,4868.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,3927.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,3837.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,29987.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,5444.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,11089.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,6035.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,EXPLOSIVE,7357.0,3,0,1,0,0,0,0,1,0
2017-01-06,dry,HUMAN,894.0,3,0,1,0,0,0,1,0,0
2017-01-06,dry,HUMAN,4738.0,3,0,1,0,0,0,1,0,0
2017-01-06,dry,NATURAL,2282.0,3,0,1,0,0,1,0,0,0
2017-01-06,dry,NATURAL,6273.0,3,0,1,0,0,1,0,0,0
2017-01-06,dry,HUMAN,205193.0,3,0,1,0,0,0,1,0,0
2017-01-06,dry,NATURAL,2299.0,3,0,1,0,0,1,0,0,0
2017-01-06,dry,HUMAN,3508.0,3,0,1,0,0,0,1,0,0
2017-01-06,dry,NATURAL,4321.0,3,0,1,0,0,1,0,0,0
2017-01-06,dry,NATURAL,1161.0,3,0,1,0,0,1,0,0,0
2017-01-06,dry,HUMAN,9393.0,3,0,1,0,0,0,1,0,0
2017-01-07,dry,HUMAN,3464.0,3,0,1,0,0,0,1,0,0
2017-01-09,dry,HUMAN,3948.0,3,0,1,0,0,0,1,0,0
2017-01-09,dry,HUMAN,1885.0,3,0,1,0,0,0,1,0,0
2017-01-09,dry,UNKNOWN,239228.0,3,0,1,0,0,0,0,0,1
2017-01-09,dry,HUMAN,3451.0,3,0,1,0,0,0,1,0,0
2017-01-09,dry,HUMAN,1483.0,3,0,1,0,0,0,1,0,0
2017-01-10,dry,UNKNOWN,29596.0,3,0,1,0,0,0,0,0,1
2017-01-11,dry,EXPLOSIVE,19322.0,3,0,1,0,0,0,0,1,0
2017-01-11,dry,UNKNOWN,73495.0,3,0,1,0,0,0,0,0,1
2017-01-14,dry,EXPLOSIVE,7425.0,3,0,1,0,0,0,0,1,0
2017-01-14,dry,EXPLOSIVE,11778.0,3,0,1,0,0,0,0,1,0
2017-01-14,dry,NATURAL,2649.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,3864.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,2533.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,1346.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,4379.0,3,0,1,0,0,1,0,0,0
2017-01-14,unknown,NATURAL,6146.0,3,0,0,0,1,1,0,0,0
2017-01-14,dry,HUMAN,4472.0,3,0,1,0,0,0,1,0,0
2017-01-14,dry,NATURAL,2741.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,4869.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,4058.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,4573.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,2350.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,1748.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,6649.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,1983.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,7332.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,UNKNOWN,3904.0,3,0,1,0,0,0,0,0,1
2017-01-14,unknown,NATURAL,5475.0,3,0,0,0,1,1,0,0,0
2017-01-14,dry,NATURAL,7393.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,3928.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,4259.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,2969.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,2422.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,2711.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,15087.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,3212.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,32576.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,1525.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,3916.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,HUMAN,1463.0,3,0,1,0,0,0,1,0,0
2017-01-14,dry,NATURAL,3608.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,UNKNOWN,12583.0,3,0,1,0,0,0,0,0,1
2017-01-14,dry,UNKNOWN,44067.0,3,0,1,0,0,0,0,0,1
2017-01-14,dry,NATURAL,1198.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,1889.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,NATURAL,3508.0,3,0,1,0,0,1,0,0,0
2017-01-14,dry,UNKNOWN,22959.0,3,0,1,0,0,0,0,0,1
2017-01-14,dry,NATURAL,2177.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,EXPLOSIVE,10637.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,EXPLOSIVE,6009.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,EXPLOSIVE,9491.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,EXPLOSIVE,6910.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,EXPLOSIVE,5644.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,EXPLOSIVE,9913.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,EXPLOSIVE,9268.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,HUMAN,715.0,3,0,1,0,0,0,1,0,0
2017-01-15,dry,EXPLOSIVE,5276.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,EXPLOSIVE,13410.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,HUMAN,3582.0,3,0,1,0,0,0,1,0,0
2017-01-15,dry,HUMAN,5651.0,3,0,1,0,0,0,1,0,0
2017-01-15,dry,HUMAN,2626.0,3,0,1,0,0,0,1,0,0
2017-01-15,dry,HUMAN,6970.0,3,0,1,0,0,0,1,0,0
2017-01-15,dry,EXPLOSIVE,7013.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,EXPLOSIVE,4446.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,UNKNOWN,64224.0,3,0,1,0,0,0,0,0,1
2017-01-15,dry,UNKNOWN,57257.0,3,0,1,0,0,0,0,0,1
2017-01-15,dry,UNKNOWN,289884.0,3,0,1,0,0,0,0,0,1
2017-01-15,dry,HUMAN,1731.0,3,0,1,0,0,0,1,0,0
2017-01-15,dry,NATURAL,1586.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,UNKNOWN,44088.0,3,0,1,0,0,0,0,0,1
2017-01-15,dry,NATURAL,796.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,7682.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,HUMAN,251568.0,3,0,1,0,0,0,1,0,0
2017-01-15,dry,UNKNOWN,195840.0,3,0,1,0,0,0,0,0,1
2017-01-15,dry,HUMAN,78707.0,3,0,1,0,0,0,1,0,0
2017-01-15,dry,NATURAL,3262.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,1137.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,1058.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,HUMAN,2599.0,3,0,1,0,0,0,1,0,0
2017-01-15,dry,NATURAL,8949.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,4107.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,5672.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,1457.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,3270.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,2736.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,1111.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,1647.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,3070.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,EXPLOSIVE,1978.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,NATURAL,2774.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,3291.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,12379.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,HUMAN,5271.0,3,0,1,0,0,0,1,0,0
2017-01-15,dry,UNKNOWN,90500.0,3,0,1,0,0,0,0,0,1
2017-01-15,dry,NATURAL,1555.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,UNKNOWN,3563.0,3,0,1,0,0,0,0,0,1
2017-01-15,dry,NATURAL,1437.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,1307.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,2860.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,EXPLOSIVE,27422.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,NATURAL,468.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,3262.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,UNKNOWN,18404.0,3,0,1,0,0,0,0,0,1
2017-01-15,dry,NATURAL,2242.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,UNKNOWN,4881.0,3,0,1,0,0,0,0,0,1
2017-01-15,dry,NATURAL,1203.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,5168.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,HUMAN,26857.0,3,0,1,0,0,0,1,0,0
2017-01-15,dry,HUMAN,1963.0,3,0,1,0,0,0,1,0,0
2017-01-15,dry,NATURAL,2709.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,2733.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,4634.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,EXPLOSIVE,5104.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,NATURAL,2239.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,HUMAN,3476.0,3,0,1,0,0,0,1,0,0
2017-01-15,dry,NATURAL,2998.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,UNKNOWN,11752.0,3,0,1,0,0,0,0,0,1
2017-01-15,dry,NATURAL,1882.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,2218.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,1588.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,2055.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,1064.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,1849.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,UNKNOWN,56328.0,3,0,1,0,0,0,0,0,1
2017-01-15,dry,NATURAL,7870.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,1974.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,UNKNOWN,1381.0,3,0,1,0,0,0,0,0,1
2017-01-15,dry,EXPLOSIVE,12337.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,NATURAL,1818.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,1480.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,2087.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,UNKNOWN,2705.0,3,0,1,0,0,0,0,0,1
2017-01-15,dry,NATURAL,1368.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,UNKNOWN,17644.0,3,0,1,0,0,0,0,0,1
2017-01-15,dry,NATURAL,1952.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,2226.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,1449.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,3646.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,EXPLOSIVE,16643.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,UNKNOWN,1586.0,3,0,1,0,0,0,0,0,1
2017-01-15,dry,NATURAL,4010.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,1610.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,2812.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,3080.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,2680.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,NATURAL,1497.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,EXPLOSIVE,5669.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,EXPLOSIVE,5234.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,EXPLOSIVE,4698.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,EXPLOSIVE,10966.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,EXPLOSIVE,12772.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,EXPLOSIVE,16214.0,3,0,1,0,0,0,0,1,0
2017-01-15,dry,NATURAL,966.0,3,0,1,0,0,1,0,0,0
2017-01-15,dry,UNKNOWN,136979.0,3,0,1,0,0,0,0,0,1
2017-01-16,dry,NATURAL,6025.0,3,0,1,0,0,1,0,0,0
2017-01-16,dry,NATURAL,3548.0,3,0,1,0,0,1,0,0,0
2017-01-16,dry,NATURAL,1200.0,3,0,1,0,0,1,0,0,0
2017-01-16,unknown,NATURAL,3888.0,3,0,0,0,1,1,0,0,0
2017-01-16,dry,UNKNOWN,23557.0,3,0,1,0,0,0,0,0,1
2017-01-16,dry,NATURAL,4997.0,3,0,1,0,0,1,0,0,0
2017-01-17,dry,NATURAL,8417.0,3,0,1,0,0,1,0,0,0
2017-01-17,dry,UNKNOWN,15315.0,3,0,1,0,0,0,0,0,1
2017-01-18,dry,NATURAL,3664.0,3,0,1,0,0,1,0,0,0
2017-01-18,dry,NATURAL,6333.0,3,0,1,0,0,1,0,0,0
2017-01-18,dry,NATURAL,4562.0,3,0,1,0,0,1,0,0,0
2017-01-18,dry,HUMAN,6543.0,3,0,1,0,0,0,1,0,0
2017-01-18,dry,UNKNOWN,6496.0,3,0,1,0,0,0,0,0,1
2017-01-18,dry,NATURAL,39312.0,3,0,1,0,0,1,0,0,0
2017-01-18,dry,HUMAN,3833.0,3,0,1,0,0,0,1,0,0
2017-01-19,dry,HUMAN,16280.0,3,0,1,0,0,0,1,0,0
2017-01-21,dry,HUMAN,9006.0,3,0,1,0,0,0,1,0,0
2017-01-21,dry,UNKNOWN,167506.0,3,0,1,0,0,0,0,0,1
2017-01-21,dry,HUMAN,13628.0,3,0,1,0,0,0,1,0,0
2017-01-21,dry,HUMAN,4235.0,3,0,1,0,0,0,1,0,0
2017-01-24,dry,UNKNOWN,21472.0,3,0,1,0,0,0,0,0,1
2017-01-26,dry,HUMAN,23754.0,3,0,1,0,0,0,1,0,0
2017-01-28,dry,HUMAN,525.0,2,0,1,0,0,0,1,0,0
2017-01-28,dry,HUMAN,4158.0,2,0,1,0,0,0,1,0,0
2017-01-30,dry,NATURAL,2005.0,2,0,1,0,0,1,0,0,0
2017-01-30,dry,NATURAL,2122.0,2,0,1,0,0,1,0,0,0
2017-01-30,dry,NATURAL,2613.0,2,0,1,0,0,1,0,0,0
2017-01-30,dry,NATURAL,8885.0,2,0,1,0,0,1,0,0,0
2017-01-30,dry,NATURAL,1265.0,2,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,1668.0,4,0,1,0,0,1,0,0,0
2017-01-31,wet,NATURAL,1610.0,4,1,0,0,0,1,0,0,0
2017-01-31,dry,NATURAL,2927.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,14674.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,1771.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,1690.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,2881.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,2967.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,9787.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,4314.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,2644.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,21734.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,4167.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,7528.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,2806.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,8184.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,1977.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,7165.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,2635.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,5250.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,3229.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,9288.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,4650.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,6005.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,4986.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,3959.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,2319.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,965.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,2922.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,1039.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,8754.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,4809.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,3853.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,4284.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,1201.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,4479.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,3688.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,1039.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,3897.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,5396.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,2627.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,2278.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,EXPLOSIVE,10081.0,4,0,1,0,0,0,0,1,0
2017-01-31,dry,NATURAL,3429.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,4130.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,2797.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,5166.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,2263.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,6803.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,1590.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,1736.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,5489.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,884.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,2061.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,3999.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,1951.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,6306.0,4,0,1,0,0,1,0,0,0
2017-01-31,wet,NATURAL,1490.0,4,1,0,0,0,1,0,0,0
2017-01-31,dry,NATURAL,5659.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,12472.0,4,0,1,0,0,1,0,0,0
2017-01-31,dry,NATURAL,1829.0,4,0,1,0,0,1,0,0,0
